Category,Restaurant Address,Restaurant Name,Restaurant Price Range,Restaurant Latitude,Restaurant Longitude,Review Rate,Restaurant_Price_Range_Code
Chinese,"263 Spadina Avenue
Toronto, ON M5T 2E3",Homemade Ramen,1,43.65239,-79.397391,2.7,1
Chinese,"123 Queen Street W
Toronto, ON M5H 3M9",Noodle King,1,43.651181,-79.384465,0.1,1
Chinese,"1508 Queen St W
Toronto, ON M6R 1A4",Rice & Noodle,1,43.640388,-79.438338,1.6,1
Chinese,"4020 Finch Avenue E
Toronto, ON M1S 3T6",Fishman Lobster Clubhouse Restaurant,3,43.801976,-79.295159,3,3
Chinese,"358 Spadina ave
Toronto, ON M5T 2G4",Fudao noodle house,1,43.654617,-79.399092,0.6,1
Chinese,"739 Queen St E
Toronto, ON M4M 1H3",Lucky Star Restaurant,1,43.659188,-79.348408,4.5,1
Chinese,"1572 Bloor St W
Toronto, ON M6P 1A4",China Island,1,43.656176,-79.453861,0.5,1
Chinese,"771 Dundas Street W
Toronto, ON M6J 1T9",Chop Chop,1,43.651939,-79.40702,4.2,1
Chinese,"832 Yonge Street
Toronto, ON M4W 2H1",Lee Chen Asian Bistro,2,43.671326,-79.387447,4.8,2
Chinese,"69 Yorkville Avenue
Toronto, ON M5R 1B8",Dynasty Chinese Cuisine,2,43.671054,-79.390955,0.2,2
Chinese,"623 Bloor Street W
Toronto, ON M6G 1K8",Chinese Dumpling House,1,43.664477,-79.414155,1,1
Chinese,"484 Dundas St W
Toronto, ON M5T 1G9",House of Gourmet,2,43.653225,-79.397247,2.7,2
Chinese,"327 Spadina Avenue
Unit A
Toronto, ON M5T 2E9",Chine Hot Pot & Noodles,2,43.654507,-79.398409,1.1,2
Chinese,"259 Wellington St W
Toronto, ON M5V",Aanch Modernist Indian Cuisine,2,43.644708,-79.39067,3.3,2
Chinese,"216C Close Avenue
Toronto, ON M6K 2V5",Loga’s Corner,1,43.640353,-79.435923,1.5,1
Chinese,"296 Spadina Avenue
Toronto, ON M5T 2E7",King’s Noodle Restaurant,1,43.653105,-79.398541,0.2,1
Chinese,"349 Broadview Ave
Toronto, ON M4M 2H1",Wok & Roast Chinese BBQ,1,43.665067,-79.352328,4.6,1
Chinese,"126 Elizabeth Street
Toronto, ON M5G 1P5",Yueh Tung Restaurant,2,43.655088,-79.385179,2.2,2
Chinese,"3460 Danforth Avenue
Toronto, ON M1L 1E3",Lotus Garden Hakka Indian Style Chinese,1,43.694272,-79.27604,0.9,1
Chinese,"440 Spadina Avenue
Toronto, ON M5T 2G8",98 Aroma,2,43.657008,-79.399969,2.2,2
Chinese,"120 Adelaide Street W
Toronto, ON M5H 1T1",Shanghai 360,2,43.649972,-79.383223,0.2,2
Chinese,"79 Huron Street
Toronto, ON M5T 2A8",Yummy Yummy Dumplings,1,43.65381,-79.39602,0.1,1
Chinese,"207 Queens Quay W
Suite 200
Queen's Quay Terminal
Toronto, ON M5J 1A7",Pearl Harbourfront Chinese Cuisine,2,43.639246,-79.381063,3.1,2
Chinese,"752 King Street W
Toronto, ON M5V 1N3",Bamboo Buddha Chinese Resturant,1,43.643529,-79.405104,0.6,1
Chinese,"1508 Queen St W
Toronto, ON M6R 1A4",Rice & Noodle,1,43.640388,-79.438338,3,1
Chinese,"259 Wellington St W
Toronto, ON M5V",Aanch Modernist Indian Cuisine,2,43.644708,-79.39067,2.7,2
Chinese,"3243 Yonge Street
Toronto, ON M4N 2L5",Lime Asian Kitchen,2,43.728954,-79.403099,2.9,2
Chinese,"100 Wellington Street West
Toronto, ON M5K 1A1",Eat Canteen,1,43.646954,-79.382159,4.1,1
Chinese,"220 Laird Drive
Toronto, ON M4G 3X2",TAO Northern Chinese Cuisine,3,43.712548,-79.364556,3.9,3
Chinese,"394 Spadina Avenue
Toronto, ON M5T 2G5",Sichuan Garden Restaurant,2,43.655616,-79.39939,2.5,2
Chinese,"1496 Yonge Street
Toronto, ON M4T 1Z6",Kwan,2,43.688893,-79.394341,3.9,2
Chinese,"988 Danforth Avenue
Toronto, ON M4J 1M1",Ha Gow Dim Sum House,1,43.680578,-79.337599,4.3,1
Chinese,"1126 Finch Avenue W
Unit 13
Toronto, ON M3J 3J6",Dumpling King,1,43.768042,-79.476073,1.8,1
Chinese,"645 Street Clair Avenue W
Toronto, ON M6C 1A7",Chinese Dumplings,2,43.676313,-79.426338,2.9,2
Chinese,"4020 Finch Avenue E
Toronto, ON M1S 3T6",Fishman Lobster Clubhouse Restaurant,3,43.801976,-79.295159,1.6,3
Chinese,"216C Close Avenue
Toronto, ON M6K 2V5",Loga’s Corner,1,43.640353,-79.435923,1.3,1
Chinese,"570 Yonge Street
Toronto, ON M4Y 1Z3",Not Just Noodles,1,43.664973,-79.384593,0.8,1
Chinese,"643 Bloor Street W
Toronto, ON M6G 1M1",Regal Garden,2,43.664203,-79.415103,3.1,2
Chinese,"1033 Bay Street
Toronto, ON M5S 3A5",Crown Princess Fine Dining,2,43.66614,-79.38733,4.6,2
Chinese,"325 Weston Road
Unit 10 B
Toronto, ON M6N 4Z9",Lucky Dragon,1,43.678897,-79.473661,0.4,1
Chinese,"195 Dundas Street W
Toronto, ON M5G 1C7",Hong Shing Chinese Restaurant,2,43.654987,-79.386932,0.2,2
Chinese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,0.1,2
Chinese,"328 Wellington Street W
Toronto, ON M5V 3T4",Luckee,3,43.644697,-79.392395,1.6,3
Chinese,"6B Wellesley Street W
Toronto, ON M4Y 1E7",Chopsticks House,2,43.664923,-79.385107,0.1,2
Chinese,"1280 Yonge St
Toronto, ON M4T 1W5",Golden House,1,43.683677,-79.392531,4.3,1
Chinese,"338 Spadina Ave
Toronto, ON M5T 2G2",Taste of China,2,43.654039,-79.398813,4.3,2
Chinese,"184 Willowdale Avenue
Toronto, ON M2N 4Y9",The Dumpling Shop,1,43.767971,-79.401363,2.5,1
Chinese,"115 Dundas Street W
Toronto, ON M5G 1C4",Dagu Rice Noodle,2,43.655398,-79.38429,3.4,2
Chinese,"234 Jones Avenue
Toronto, ON M4M 3A6",Yummy House,1,43.669536,-79.335876,1.5,1
Chinese,"3730 Kingston Road
Suite 2
Toronto, ON M1J 3H3",Phoenix,2,43.746101,-79.20995,3.3,2
Chinese,"1508 Queen St W
Toronto, ON M6R 1A4",Rice & Noodle,1,43.640388,-79.438338,3.2,1
Chinese,"259 Wellington St W
Toronto, ON M5V",Aanch Modernist Indian Cuisine,2,43.644708,-79.39067,4.5,2
Chinese,"1433 Gerrard Street E
Toronto, ON M4L 1Z7",Hakka Wow,2,43.672085,-79.322086,4.6,2
Chinese,"389 Church Street
Toronto, ON M5B 2A1",Neighbor Wang,2,43.661527,-79.378849,4.4,2
Chinese,"1077 Wilson Avenue
Unit 7
Toronto, ON M3K 1G7",Panda Chef Wok & Sushi,2,43.726964,-79.480363,1.9,2
Chinese,"2379 Queen Street E
Toronto, ON M4E 1H5",Garden Gate Restaurant,1,43.672499,-79.287349,4.4,1
Chinese,"145 King Street W
Toronto, ON M5H 1J8",Modern Wok,1,43.647469,-79.384193,2.1,1
Chinese,"134 Dundas Street E
Toronto, ON M5B 1E2",Good View Restaurant,2,43.656824,-79.376174,5,2
Chinese,"2270 Keele Street
Toronto, ON M6M 2P5",Chopstixpress,1,43.702525,-79.4772,3.2,1
Chinese,"619 Gerrard Street E
Toronto, ON M4M 1Y2",Dumpling House,1,43.665689,-79.351097,1.3,1
Chinese,"1468 Victoria Park Avenue
Toronto, ON M4A 2M2",Yummy Garden,2,43.722483,-79.30202,2,2
Chinese,"418 Dundas Street W
Toronto, ON M5T 1G7",Asian Legend,2,43.653862,-79.395197,2.1,2
Chinese,"62 Overlea Boulevard
Toronto, ON M4H",Faley Restaurant,2,43.70822,-79.343058,1.3,2
Chinese,"339 Spadina Avenue
Toronto, ON M5T 2G3",Papa Spicy,2,43.655101,-79.398599,0.7,2
Chinese,"444 Yonge St
Toronto, ON M5B 2H4",Duck,1,43.661006,-79.383213,2.5,1
Chinese,"235 Carlton Street
Toronto, ON M5A 2L2",China Gourmet Takeout,1,43.664071,-79.368364,4,1
Chinese,"4020 Finch Avenue E
Toronto, ON M1S 3T6",Fishman Lobster Clubhouse Restaurant,3,43.801976,-79.295159,4.2,3
Chinese,"50a Rexdale Boulevard
Toronto, ON M9W 5Z3",Hakka Cottage,1,43.713387,-79.559758,3.2,1
Chinese,"1156 College Street W
Toronto, ON M6H 1B6",Pho Linh,1,43.652368,-79.434077,3.9,1
Chinese,"1105 Bay Street
Toronto, ON M5S 2B3",Avocado Sushi,2,43.66774,-79.388621,3.7,2
Chinese,"3351 Bloor Street W
Toronto, ON M8X 1E9",Sushi Run,2,43.644901,-79.521863,0.8,2
Chinese,"58 Centre Avenue
Toronto, ON M5G 1R5",Wah Too,2,43.654921,-79.387081,0,2
Chinese,"92 Harbord Street
Toronto, ON M5S 1G5",River Tai Restaurant,1,43.662982,-79.403069,0.6,1
Chinese,"861 Danforth Avenue
Toronto, ON M4J 1L8",Danforth Dragon,2,43.679705,-79.339751,1.3,2
Chinese,"4664 Yonge Street
Unit 13
Toronto, ON M2N 5M1",The Spicy & Delicious,2,43.757886,-79.410398,4.7,2
Chinese,"107 Parkway Forest Drive
Unit 1
Toronto, ON M2J 1L8",Beijing Hot Pot Restaurant,2,43.773952,-79.340148,1.2,2
Chinese,"10A Edward Street
2nd Floor
Toronto, ON M5G 1C9",Phoenix Cafe,2,43.657073,-79.381776,2.7,2
Chinese,"649 Yonge Street
Toronto, ON M4Y 1Z9",Meet Dumplings,1,43.667955,-79.385663,4.5,1
Chinese,"633 Gerrard Street E
Toronto, ON M4M 1Y2",Pearl Court Restaurant,2,43.665673,-79.350689,4.2,2
Chinese,"275 Dundas Street W
Suite 19
Toronto, ON M5T 3K1",Mean Bao,1,43.654316,-79.390367,4.3,1
Chinese,"2200 Yonge Street
Toronto, ON M4S 2C6",Mandarin Restaurant - Toronto,2,43.706032,-79.398514,1.7,2
Chinese,"808 York Mill Road
Unit 8
Toronto, ON M3B 1X8",Kwan At York Mills,2,43.75438,-79.358435,2.7,2
Chinese,"478 Dundas Street W
Toronto, ON M5T 1H1",Hey Noodles,2,43.653422,-79.39703,0.8,2
Chinese,"185 Dundas Street W
Toronto, ON M5G 1C7",1915 Lan Zhou Ramen,1,43.654996,-79.386796,1.6,1
Chinese,"348 Donlands Avenue
Toronto, ON M4J 3S1",Guest House Chinese,1,43.693272,-79.342676,4.3,1
Chinese,"2093 Danforth Avenue
Toronto, ON M4C 1K1",Sandy’s Restaurant,1,43.685565,-79.312292,0.3,1
Chinese,"519 Annette Street
Toronto, ON M6P 1S1",Westwood Grill,2,43.659958,-79.47964,2.4,2
Chinese,"666 Dundas Street W
Toronto, ON M5T 1H9",Buddha’s Vegetarian Foods,1,43.651825,-79.403343,1.4,1
Chinese,"4271 Sheppard Avenue E
Toronto, ON M1S 1T6",Orient Express,2,43.785514,-79.275682,0.7,2
Chinese,"4 Greystone Walk Drive
Unit 2
Toronto, ON M1K 5J2",Royal Congee Chinese Cuisine,2,43.724452,-79.252395,2.5,2
Chinese,"1038 McNicoll Avenue
Toronto, ON M1W 2J6",Vintage Garden,3,43.806474,-79.335169,1.7,3
Chinese,"1 Byng Avenue
Toronto, ON M2N 0E6",Big Beef Bowl,1,43.776606,-79.414716,2,1
Chinese,"23 St Johns Rd
Toronto, ON M6P 1T7",Lotus Inn,2,43.665224,-79.474148,4.6,2
Chinese,"93 Harbord Street
Toronto, ON M5S 1G4",Magic Noodle,1,43.662591,-79.403523,2.8,1
Chinese,"460 Dundas St W
Toronto, ON M5T 1G9",Sichuan Ren,3,43.653323,-79.396472,1.5,3
Chinese,"8 Glen Watford Drive
Unit 26
Toronto, ON M1S 2C1",One2 Snacks,1,43.78719,-79.276623,1.4,1
Chinese,"387 Spadina Avenue
Toronto, ON M5T 2G6",Spice And Aroma,2,43.65647,-79.399161,4.8,2
Chinese,"1508 Queen St W
Toronto, ON M6R 1A4",Rice & Noodle,1,43.640388,-79.438338,0.1,1
Chinese,"4020 Finch Avenue E
Toronto, ON M1S 3T6",Fishman Lobster Clubhouse Restaurant,3,43.801976,-79.295159,0.6,3
Chinese,"64B Queen Street E
Toronto, ON M5B 1Y4",TCJ Restaurant,2,43.653327,-79.375561,0.6,2
Chinese,"2111 Sheppard Avenue E
Toronto, ON M2J 1W6",Captain’s Catch,2,43.775162,-79.334016,0.8,2
Chinese,"45 Carlton St
Toronto, ON M5B 1L2",Ho Jan Chinese Restaurant,2,43.661493,-79.380616,4.3,2
Chinese,"410 Spadina Ave
Toronto, ON M5T 2G7",New Ho King,2,43.656155,-79.399691,0.5,2
Chinese,"25 Overlea Boulevard
Toronto, ON M4H 1P9",Hakka Garden Chinese Restaurant,2,43.704868,-79.349824,3.8,2
Chinese,"353 Spadina Avenue
Toronto, ON M5T 2G3",New Sky Restaurant,2,43.65541,-79.398749,4.3,2
Chinese,"794 Dundas Street W
Toronto, ON M6J 1V1",Patois Toronto,2,43.651976,-79.408195,0.6,2
Chinese,"181A Carlaw Avenue
Toronto, ON M4M 2S1",Mean Bao,1,43.661825,-79.340083,2.7,1
Chinese,"259 Wellington St W
Toronto, ON M5V",Aanch Modernist Indian Cuisine,2,43.644708,-79.39067,3.7,2
Chinese,"1508 Queen St W
Toronto, ON M6R 1A4",Rice & Noodle,1,43.640388,-79.438338,4.5,1
Chinese,"4020 Finch Avenue E
Toronto, ON M1S 3T6",Fishman Lobster Clubhouse Restaurant,3,43.801976,-79.295159,0,3
Chinese,"3587 Sheppard Avenue E
Toronto, ON M1T 3K8",The Royal Chinese Restaurant,2,43.780344,-79.298788,3,2
Chinese,"825 St Clair Avenue W
Toronto, ON M6C 1B9",Dragon Delight,1,43.680416,-79.431034,0.6,1
Chinese,"169 Front Street E
Toronto, ON M5A 3Z4",On The Rocks,2,43.650169,-79.368406,1.9,2
Chinese,"1138 Queen Street W
Toronto, ON M6J 1J3",Saigon Flower Restaurant,2,43.643222,-79.424206,2.2,2
Chinese,"241 Spadina Avenue
Toronto, ON M5T 2E2",R&D Restaurant,3,43.651494,-79.397185,3.9,3
Chinese,"650 The Queensway
Toronto, ON M8Y 1K7",Ruyi Garden Chinese Restaurant,2,43.627446,-79.497609,4.6,2
Chinese,"2355 Keele Street
Unit 15
Toronto, ON M6M 4A2",Hakka No 1,1,43.707964,-79.477482,2.5,1
Chinese,"536 Dundas Street W
Toronto, ON M5T 1H4",Chinese Traditional Buns,1,43.652729,-79.399045,1.5,1
Chinese,"192 Augusta Avenue
Toronto, ON M5T 2L6",King’s Café,2,43.654207,-79.402054,0.6,2
Chinese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,3.9,2
Chinese,"1136 College Street W
Toronto, ON M6H 1B5",Ilhas De Bruma,3,43.652334,-79.433657,0.5,3
Chinese,"4922 Yonge St
Toronto, ON M2N 5N5",Koryo Korean Restaurant & Bar,2,43.764351,-79.412023,4.8,2
Chinese,"865 York Mills Road
Unit 2
Toronto, ON M3B 1Y8",Dragon Pearl Buffet,2,43.755169,-79.349892,1.7,2
Chinese,"1002 Dovercourt Road
Toronto, ON M6H 2X8",South Pacific,1,43.667494,-79.432064,1.2,1
Chinese,"2549 Warden Avenue
Toronto, ON M1W 2H7",Dumplings & Szechuan Cuisine,2,43.791648,-79.312797,0.2,2
Chinese,"1508 Queen St W
Toronto, ON M6R 1A4",Rice & Noodle,1,43.640388,-79.438338,2.8,1
Chinese,"2685 Yonge St
Toronto, ON M4N 2H8",C’est Bon,2,43.716834,-79.400104,0.8,2
Chinese,"5468 Dundas Street W
Toronto, ON M9B",Mekong River,1,43.632397,-79.544434999999993,2.9,1
Chinese,"25 Spring Garden Avenue
Toronto, ON M2N 3G1",Hotopia Sichuan Cuisine,3,43.764471,-79.410328,1.3,3
Chinese,"25 Glen Watford Drive
Toronto, ON M1S 2B7",Old Neighbour Restaurant,1,43.787156,-79.276007,2.6,1
Chinese,"216C Close Avenue
Toronto, ON M6K 2V5",Loga’s Corner,1,43.640353,-79.435923,3,1
Chinese,"7 Mercer Street
Toronto, ON M5V 1H2",Kimama,2,43.645732,-79.389883,3.1,2
Chinese,"216C Close Avenue
Toronto, ON M6K 2V5",Loga’s Corner,1,43.640353,-79.435923,2.8,1
Chinese,"271 Yonge Street
Toronto, ON M5B",Asian Bowl,2,43.655365,-79.380313,1.4,2
Chinese,"2710 Dundas St W
Toronto, ON M6P 1Y2",Westown Chinese Food,2,43.664932,-79.459606,2.6,2
Chinese,"405 Dundas Street W
Toronto, ON M5T 1G6",King Crab Seafood Restaurant,2,43.653318,-79.394756,3.8,2
Chinese,"47 Baldwin Street
Toronto, ON M5T 1L1",Wah Sing Seafood Restaurant,2,43.655769,-79.393797,2.2,2
Chinese,"421 Dundas Street W
Toronto, ON M5T 2W4",Origination,2,43.653325,-79.395359,4.1,2
Chinese,"1635 Lawrence Avenue West
Toronto, ON M6L 3C9",Dynasty House Seafood Restaurant,2,43.704511,-79.492119,1.7,2
Chinese,"900 Don Mills Road
Toronto, ON M3C 1V6",Asian Legend,2,43.726343,-79.342475,1.7,2
Chinese,"1448 Lawrence Avenue E
Toronto, ON M4A 2V6",The Bean Sprout,2,43.741583,-79.314843,1.7,2
Chinese,"5629 Yonge Street
Toronto, ON M2M 3S9",Mega Street Food Complex,2,43.78062,-79.415513,2.6,2
Chinese,"5306 Yonge Street
Toronto, ON M2N 0E3",Hey Noodles,2,43.772847,-79.414106,1.7,2
Chinese,"318 Spadina Avenue
Toronto, ON M5T 2E7",Eat Jackpot,2,43.653614,-79.398664,0.1,2
Chinese,"4750 Yonge Street
Unit 109
Toronto, ON M2N 5M6",Golden Rice Noodle,2,43.760017,-79.411334,1.6,2
Chinese,"638 Dundas Street W
Toronto, ON M5T 1H8",Greens Vegetarian Restaurant,2,43.652093,-79.402622,1.4,2
Chinese,"814 Dundas Street W
Toronto, ON M6J 1V3",Oxtail Pho & Banh Mi,2,43.651809,-79.408937,2.8,2
Chinese,"421 Dundas St W
3rd Fl
Toronto, ON M5T 1G6",Dim Sum King Seafood Restaurant,2,43.653324,-79.395372,2.8,2
Chinese,"421 Spadina Avenue
Toronto, ON M5T 2A8",Mother’s Dumplings,2,43.657118,-79.399331,0.9,2
Chinese,"4452 Sheppard Avenue E
Toronto, ON M1S 2V7",Asian Legend,2,43.787917,-79.266886,1.8,2
Chinese,"1784 Jane Street
Toronto, ON M9N",Partners Kitchen,1,43.706201,-79.504686,0.7,1
Chinese,"2301 Brimley Road
Toronto, ON M1S",Hong Kong Style Tea & Fast Food,1,43.797708,-79.272237,4.9,1
Chinese,"161 Rexdale Boulevard
Toronto, ON M9W 1P6",Asian Buffet,2,43.711254,-79.568916,1.3,2
Chinese,"900 Albion Road
Unit 18
Toronto, ON M9V 1A5",Golden Joy Hakka Restaurant,1,43.735588,-79.559843,4.2,1
Chinese,"443 Dundas Street W
Toronto, ON M5T 1G6",Hong Fatt B-B-Q,1,43.653206,-79.395891,1,1
Chinese,"438 Dundas Street
Toronto, ON M5T 1G6",Taste of Yunnan,1,43.653603,-79.395738,2.9,1
Chinese,"20 Bay Street
Toronto, ON M5J 2N8",Shanghai 360,1,43.64127,-79.377443,1.7,1
Chinese,"80 Weston Rd
Ste 39
Toronto, ON M6N 4X9",Panda Express,2,43.674069,-79.470447,4.1,2
Chinese,"7 Mercer Street
Toronto, ON M5V 1H2",Kimama,2,43.645732,-79.389883,2.1,2
Chinese,"961 Eglinton Avenue W
Toronto, ON M6C 2C4",Spring China House,2,43.700101,-79.429189,3.6,2
Chinese,"3838 Midland Avenue
Toronto, ON M1V",Dong Kee,2,43.819195,-79.295442,3.5,2
Chinese,"1060 Kennedy Road
Toronto, ON M1P",Spicy Dragon,1,43.748925,-79.275456,3,1
Chinese,"463 Dundas Street W
Toronto, ON M5T 1G8",Rosewood Chinese Cuisine,2,43.653109,-79.396713,4.9,2
Chinese,"5451 Yonge Street
Toronto, ON M2N 5S1",Shanghai Chinese Restaurant,2,43.777332,-79.414675,3.3,2
Chinese,"3380 Midland Avenue
Toronto, ON M1V 1M3",South China Noodles Delight,1,43.809119,-79.29083,0.2,1
Chinese,"1801 Lawrence Avenue E
Toronto, ON M1R 2X9",Super Hakka Restaurant,2,43.743199,-79.304767,1.3,2
Chinese,"266 Spadina Avenue
Toronto, ON M5T 2E4",Goldstone Noodle Restaurant,1,43.652152,-79.397964,3,1
Chinese,"1873 Lawrence Avenue E
Toronto, ON M1R 2Y3",Spring China House,2,43.743771,-79.302018,2.7,2
Chinese,"5306 Yonge Street
Toronto, ON M2N 0E3",Hey Noodles,2,43.772847,-79.414106,2,2
Chinese,"4777 Leslie Street
Toronto, ON M2J 2K8",Jerusalem Restaurant,2,43.778937,-79.363867,3.6,2
Chinese,"291 King Street W
Toronto, ON M5V 1J5",Pearl King,2,43.646478,-79.390019,1.3,2
Chinese,"1276 Dundas St W
Toronto, ON M6J 1X7",Mahjong Bar,2,43.649564,-79.425125,0.6,2
Chinese,"629 Kingston Road
Toronto, ON M4E 1R3",Seaspray Restaurant,1,43.678709,-79.298206,2.4,1
Chinese,"580 Parliament Street
Toronto, ON M4X 1P8",Tender Trap Restaurant,1,43.667791,-79.369514,4.6,1
Chinese,"1089 Weston Road
Toronto, ON M6N 3S3",Hua Tai Restaurant,1,43.686095,-79.48738,1.6,1
Chinese,"Bridlewood Mall
2900 Warden Avenue, Suite 258
Toronto, ON M1W 2S8",Jasmine Chinese Food,1,43.798183,-79.318314,3.5,1
Chinese,"217 Parliament Street
Toronto, ON M5A 2Z4",Peking Express,2,43.656748,-79.364645,0.3,2
Chinese,"434 College St
Toronto, ON M4W 1A7",Nirvana,2,43.656571,-79.40712,0.3,2
Chinese,"753A Queen St E
Toronto, ON M4M 1H3",Caribbean Sunset Restaurant and Bar,2,43.659178,-79.348032,1.8,2
Chinese,"419 Spadina Avenue
Toronto, ON M5T 2G6",Kung Fu Duck,2,43.657075,-79.399379,1.4,2
Chinese,"513 Mount Pleasant Rd
Toronto, ON M4S 2M4",South China,2,43.701868,-79.387535,0.5,2
Chinese,"5280 Dundas Street W
Toronto, ON M9B 1A9",Li’s Oriental Kitchen,2,43.637786,-79.539181,1.5,2
Chinese,"635 Gerrard St E
Toronto, ON M4M",Top Bakery House,1,43.665751,-79.35066,3.8,1
Chinese,"398 Parliament Street
Toronto, ON M5A 0A4",Pho U,1,43.661659,-79.367076,3.3,1
Chinese,"1 Glen Watford Avenue
Toronto, ON M1S 2B7",Peking Duck Kitchen,2,43.785973,-79.276037,3.4,2
Chinese,"175 Commander Boulevard
Unit 1
Toronto, ON M1S 3M7",Ding Tai Fung,2,43.796407,-79.270493,4.5,2
Chinese,"3280 Midland Avenue
Unit 21
Toronto, ON M1V 0C7",Yunnan Steamed Fish Pot,3,43.805877,-79.288317,4.5,3
Chinese,"5 Northtown Way
Unit 14
Toronto, ON M2N 7A1",Sprout Hainan Noodle,1,43.774992,-79.41347,4.9,1
Chinese,"1508 Queen St W
Toronto, ON M6R 1A4",Rice & Noodle,1,43.640388,-79.438338,2.2,1
Chinese,"5306 Yonge Street
Toronto, ON M2N 0E3",Hey Noodles,2,43.772847,-79.414106,2.6,2
Chinese,"633 Silver Star Boulevard
Unit 120
Toronto, ON M1V 5N1",New Northern Dumplings,1,43.82214,-79.298508,3.4,1
Chinese,"321 Spadina Ave
Toronto, ON M5T 2E9",Ding Dong Pastries,1,43.654337,-79.398451,1.4,1
Chinese,"418 Spadina Ave
Toronto, ON M5T 1N8",Canton Chilli Restaurant,2,43.656293,-79.399779,1.1,2
Chinese,"300 Borough Drive
Toronto, ON M1P 4P5",Kwan Dim Sum Express,2,43.776062,-79.257596,3.7,2
Chinese,"436 Dundas Street W
Toronto, ON M5T 1G7",Morals Village,3,43.653552,-79.395664,1,3
Chinese,"4830 Sheppard Avenue E
Toronto, ON M1S 5M9",Chinese Feast,1,43.792427000000004,-79.24986,2.7,1
Chinese,"4205 Keele Street
Unit 7
Toronto, ON M3J 3T8",Tin Tin Congee Chinese Restaurant,1,43.773109,-79.493238,3.1,1
Chinese,"1734 Lawrence Avenue E
Toronto, ON M1R 2Y1",House of Wong,4,43.742749,-79.308576,3.5,4
Chinese,"546 Dundas Street W
Toronto, ON M5T 1H3",Kim Vietnamese Restaurant,1,43.652774,-79.3994,1.9,1
Chinese,"216C Close Avenue
Toronto, ON M6K 2V5",Loga’s Corner,1,43.640353,-79.435923,2.6,1
Chinese,"3266 W Lake Shore Boulevard
Toronto, ON M8V 1M4",Dumpling Melody Bistro,2,43.596858,-79.523305,0.3,2
Chinese,"3555 Don Mills Road
Unit 11
Toronto, ON M2H 3N3",Tasty BBQ Seafood Restaurant,2,43.79419,-79.354411,4.1,2
Chinese,"149 Ravel Road
Unit B
Toronto, ON M2H 1T1",Tasty Delight Fusion Cuisine,1,43.791579,-79.366747,0.6,1
Chinese,"789 Warden Avenue
Unit 2
Toronto, ON M1L 4C2",Hakka Legend Asian Cuisine,2,43.72602,-79.286765,3.1,2
Chinese,"1883 McNicoll Avenue
Toronto, ON M1V 5M3",Qin Tang Taste,2,43.811723,-79.302379,2.7,2
Chinese,"442 Dundas Street W
Toronto, ON M5T 1G7",Dumpling & More,2,43.653613,-79.395822,3.5,2
Chinese,"150 Dundas Street W
Toronto, ON M5G 1C6",New Treasure,1,43.655535,-79.385553,4,1
Chinese,"1921 Avenue Road
Toronto, ON M5M 4A2",Sakura Garden,2,43.733504,-79.419336,1.5,2
Chinese,"4907 Yonge Street
Toronto, ON M2N 5N6",Lee Town,1,43.764226,-79.411329,0.4,1
Chinese,"1508 Queen St W
Toronto, ON M6R 1A4",Rice & Noodle,1,43.640388,-79.438338,4.9,1
Chinese,"5306 Yonge Street
Toronto, ON M2N 0E3",Hey Noodles,2,43.772847,-79.414106,4.9,2
Chinese,"3 Glen Watford Drive
Toronto, ON M1S 2B7",The Old House,2,43.786989,-79.276122,2.8,2
Chinese,"962 St. Clair Ave W
Toronto, ON M6E",Brothers Bar Restaurant,1,43.679685,-79.436315,1.6,1
Chinese,"214 King St W
Toronto, ON M5H",Chic Chinoise Restaurant & Lounge,2,43.647537,-79.386871,3,2
Chinese,"26 Lee Centre Drive
Toronto, ON M1H 3J1",Chill,1,43.78097,-79.247496,2.5,1
Chinese,"3250 Midland Avenue
Unit D102
Toronto, ON M1V 4W9",Shaanxi Legend,2,43.804878,-79.288034,3.3,2
Chinese,"5817 Yonge Street
Toronto, ON M2M 3T9",Congee Time,2,43.785423,-79.416048,2.6,2
Chinese,"Agincourt Mall
3850 Sheppard Avenue E, Unit 425
Toronto, ON M1T 3L4",Congee Queen,2,43.783752,-79.292707,0.6,2
Chinese,"1136 College Street W
Toronto, ON M6H 1B5",Ilhas De Bruma,3,43.652334,-79.433657,0.3,3
Chinese,"280 Spadina Avenue
Toronto, ON M5T 1H1",YooJ Express Restaurant,1,43.652465,-79.398364,2.2,1
Chinese,"2598 Birchmount Rd
Toronto, ON M1T 2M5",Fortune House Restaurant,2,43.790339,-79.302249,3.7,2
